Country/Region,Date,Cases,new_date
Guatemala,2/11/20,0,2020-02-11
Guyana,2/11/20,0,2020-02-11
Tunisia,2/11/20,0,2020-02-11
Japan,2/11/20,26,2020-02-11
Burkina Faso,2/11/20,0,2020-02-11
Morocco,2/11/20,0,2020-02-11
Andorra,2/11/20,0,2020-02-11
Dominica,2/11/20,0,2020-02-11
South Sudan,2/11/20,0,2020-02-11
Iceland,2/11/20,0,2020-02-11
Burundi,2/11/20,0,2020-02-11
Czechia,2/11/20,0,2020-02-11
Slovenia,2/11/20,0,2020-02-11
Paraguay,2/11/20,0,2020-02-11
Cuba,2/11/20,0,2020-02-11
Poland,2/11/20,0,2020-02-11
Germany,2/11/20,16,2020-02-11
Afghanistan,2/11/20,0,2020-02-11
Nigeria,2/11/20,0,2020-02-11
Niger,2/11/20,0,2020-02-11
US,2/11/20,12,2020-02-11
Grenada,2/11/20,0,2020-02-11
Singapore,2/11/20,47,2020-02-11
Turkey,2/11/20,0,2020-02-11
India,2/11/20,3,2020-02-11
Congo (Brazzaville),2/12/20,0,2020-02-12
Cote d'Ivoire,2/12/20,0,2020-02-12
Honduras,2/12/20,0,2020-02-12
Iran,2/12/20,0,2020-02-12
Uzbekistan,2/12/20,0,2020-02-12
Angola,2/12/20,0,2020-02-12
Bahrain,2/12/20,0,2020-02-12
India,2/12/20,3,2020-02-12
Guatemala,2/12/20,0,2020-02-12
Benin,2/12/20,0,2020-02-12
Eritrea,2/12/20,0,2020-02-12
Greece,2/12/20,0,2020-02-12
Latvia,2/12/20,0,2020-02-12
Papua New Guinea,2/12/20,0,2020-02-12
Seychelles,2/12/20,0,2020-02-12
United Arab Emirates,2/12/20,8,2020-02-12
Belarus,2/12/20,0,2020-02-12
Netherlands,2/12/20,0,2020-02-12
Guinea,2/12/20,0,2020-02-12
Paraguay,2/12/20,0,2020-02-12
Malawi,2/12/20,0,2020-02-12
Colombia,2/12/20,0,2020-02-12
Egypt,2/12/20,0,2020-02-12
Norway,2/12/20,0,2020-02-12
Kosovo,2/12/20,0,2020-02-12
Libya,2/12/20,0,2020-02-12
Iraq,2/12/20,0,2020-02-12
Iceland,2/12/20,0,2020-02-12
Diamond Princess,2/12/20,175,2020-02-12
US,2/12/20,12,2020-02-12
Sri Lanka,2/12/20,1,2020-02-12
Zambia,2/12/20,0,2020-02-12
Sao Tome and Principe,2/12/20,0,2020-02-12
Bahamas,2/12/20,0,2020-02-12
Bulgaria,2/12/20,0,2020-02-12
Mauritius,2/12/20,0,2020-02-12
Brunei,2/12/20,0,2020-02-12
Peru,2/12/20,0,2020-02-12
Western Sahara,2/12/20,0,2020-02-12
Singapore,2/12/20,50,2020-02-12
Russia,2/12/20,2,2020-02-12
Zimbabwe,2/12/20,0,2020-02-12
Tunisia,2/12/20,0,2020-02-12
Nicaragua,2/12/20,0,2020-02-12
Taiwan*,2/12/20,18,2020-02-12
Azerbaijan,2/12/20,0,2020-02-12
Indonesia,2/12/20,0,2020-02-12
Grenada,2/12/20,0,2020-02-12
El Salvador,2/12/20,0,2020-02-12
Saint Vincent and the Grenadines,2/12/20,0,2020-02-12
Cambodia,2/12/20,1,2020-02-12
Kyrgyzstan,2/12/20,0,2020-02-12
North Macedonia,2/12/20,0,2020-02-12
Malta,2/12/20,0,2020-02-12
Denmark,2/12/20,0,2020-02-12
United Kingdom,2/12/20,9,2020-02-12
Algeria,2/12/20,0,2020-02-12
Laos,2/12/20,0,2020-02-12
Fiji,2/12/20,0,2020-02-12
San Marino,2/12/20,0,2020-02-12
Suriname,2/12/20,0,2020-02-12
Niger,2/12/20,0,2020-02-12
Sierra Leone,2/12/20,0,2020-02-12
France,2/12/20,11,2020-02-12
Finland,2/12/20,1,2020-02-12
Sweden,2/12/20,1,2020-02-12
Lebanon,2/12/20,0,2020-02-12
Somalia,2/12/20,0,2020-02-12
Kuwait,2/12/20,0,2020-02-12
Burkina Faso,2/12/20,0,2020-02-12
Mauritania,2/12/20,0,2020-02-12
Mali,2/12/20,0,2020-02-12
Belize,2/12/20,0,2020-02-12
Maldives,2/12/20,0,2020-02-12
West Bank and Gaza,2/12/20,0,2020-02-12
Timor-Leste,2/12/20,0,2020-02-12
Malaysia,2/12/20,18,2020-02-12
Czechia,2/12/20,0,2020-02-12
New Zealand,2/12/20,0,2020-02-12
Belgium,2/12/20,1,2020-02-12
South Africa,2/12/20,0,2020-02-12
Romania,2/12/20,0,2020-02-12
Liberia,2/12/20,0,2020-02-12
Hungary,2/12/20,0,2020-02-12
Chad,2/12/20,0,2020-02-12
Andorra,2/12/20,0,2020-02-12
Cabo Verde,2/12/20,0,2020-02-12
Canada,2/12/20,7,2020-02-12
Brazil,2/12/20,0,2020-02-12
Cuba,2/12/20,0,2020-02-12
Mongolia,2/12/20,0,2020-02-12
Turkey,2/12/20,0,2020-02-12
Argentina,2/12/20,0,2020-02-12
Portugal,2/12/20,0,2020-02-12
Bangladesh,2/12/20,0,2020-02-12
Serbia,2/12/20,0,2020-02-12
MS Zaandam,2/12/20,0,2020-02-12
Bolivia,2/12/20,0,2020-02-12
Mozambique,2/12/20,0,2020-02-12
Guinea-Bissau,2/12/20,0,2020-02-12
Botswana,2/12/20,0,2020-02-12
Kazakhstan,2/12/20,0,2020-02-12
Sudan,2/12/20,0,2020-02-12
Estonia,2/12/20,0,2020-02-12
Pakistan,2/12/20,0,2020-02-12
Namibia,2/12/20,0,2020-02-12
China,2/12/20,44759,2020-02-12
Italy,2/12/20,3,2020-02-12
Australia,2/12/20,15,2020-02-12
Haiti,2/12/20,0,2020-02-12
Liechtenstein,2/12/20,0,2020-02-12
Trinidad and Tobago,2/12/20,0,2020-02-12
Israel,2/12/20,0,2020-02-12
Ghana,2/12/20,0,2020-02-12
Kenya,2/12/20,0,2020-02-12
Gambia,2/12/20,0,2020-02-12
Germany,2/12/20,16,2020-02-12
Jamaica,2/12/20,0,2020-02-12
Dominica,2/12/20,0,2020-02-12
Tanzania,2/12/20,0,2020-02-12
Senegal,2/12/20,0,2020-02-12
Vietnam,2/12/20,15,2020-02-12
Afghanistan,2/12/20,0,2020-02-12
Luxembourg,2/12/20,0,2020-02-12
Switzerland,2/12/20,0,2020-02-12
Uruguay,2/12/20,0,2020-02-12
Montenegro,2/12/20,0,2020-02-12
Bosnia and Herzegovina,2/12/20,0,2020-02-12
Barbados,2/12/20,0,2020-02-12
Armenia,2/12/20,0,2020-02-12
Slovenia,2/12/20,0,2020-02-12
South Sudan,2/12/20,0,2020-02-12
Eswatini,2/12/20,0,2020-02-12
Georgia,2/12/20,0,2020-02-12
Guyana,2/12/20,0,2020-02-12
Poland,2/12/20,0,2020-02-12
Ukraine,2/12/20,0,2020-02-12
Saint Kitts and Nevis,2/12/20,0,2020-02-12
Congo (Kinshasa),2/12/20,0,2020-02-12
Morocco,2/12/20,0,2020-02-12
Panama,2/12/20,0,2020-02-12
Dominican Republic,2/12/20,0,2020-02-12
Jordan,2/12/20,0,2020-02-12
Burundi,2/12/20,0,2020-02-12
Japan,2/12/20,28,2020-02-12
Lithuania,2/12/20,0,2020-02-12
Oman,2/12/20,0,2020-02-12
Djibouti,2/12/20,0,2020-02-12
Monaco,2/12/20,0,2020-02-12
Ecuador,2/12/20,0,2020-02-12
Spain,2/12/20,2,2020-02-12
Chile,2/12/20,0,2020-02-12
Burma,2/12/20,0,2020-02-12
Philippines,2/12/20,3,2020-02-12
Cameroon,2/12/20,0,2020-02-12
Saint Lucia,2/12/20,0,2020-02-12
Croatia,2/12/20,0,2020-02-12
Ethiopia,2/12/20,0,2020-02-12
Antigua and Barbuda,2/12/20,0,2020-02-12
Mexico,2/12/20,0,2020-02-12
Venezuela,2/12/20,0,2020-02-12
Syria,2/12/20,0,2020-02-12
Togo,2/12/20,0,2020-02-12
Qatar,2/12/20,0,2020-02-12
Rwanda,2/12/20,0,2020-02-12
Slovakia,2/12/20,0,2020-02-12
Gabon,2/12/20,0,2020-02-12
Ireland,2/12/20,0,2020-02-12
Nepal,2/12/20,1,2020-02-12
Equatorial Guinea,2/12/20,0,2020-02-12
Austria,2/12/20,0,2020-02-12
Cyprus,2/12/20,0,2020-02-12
Bhutan,2/12/20,0,2020-02-12
Madagascar,2/12/20,0,2020-02-12
Central African Republic,2/12/20,0,2020-02-12
"Korea, South",2/12/20,28,2020-02-12
Nigeria,2/12/20,0,2020-02-12
Uganda,2/12/20,0,2020-02-12
Thailand,2/12/20,33,2020-02-12
Costa Rica,2/12/20,0,2020-02-12
Holy See,2/12/20,0,2020-02-12
Moldova,2/12/20,0,2020-02-12
Saudi Arabia,2/12/20,0,2020-02-12
Albania,2/12/20,0,2020-02-12
Malawi,2/13/20,0,2020-02-13
Liechtenstein,2/13/20,0,2020-02-13
Eswatini,2/13/20,0,2020-02-13
Libya,2/13/20,0,2020-02-13
Rwanda,2/13/20,0,2020-02-13
Guyana,2/13/20,0,2020-02-13
Lebanon,2/13/20,0,2020-02-13
China,2/13/20,59895,2020-02-13
Saint Kitts and Nevis,2/13/20,0,2020-02-13
Czechia,2/13/20,0,2020-02-13
Barbados,2/13/20,0,2020-02-13
Norway,2/13/20,0,2020-02-13
Somalia,2/13/20,0,2020-02-13
Slovenia,2/13/20,0,2020-02-13
Saint Lucia,2/13/20,0,2020-02-13
Guinea,2/13/20,0,2020-02-13
Oman,2/13/20,0,2020-02-13
Equatorial Guinea,2/13/20,0,2020-02-13
Tanzania,2/13/20,0,2020-02-13
Burkina Faso,2/13/20,0,2020-02-13
Liberia,2/13/20,0,2020-02-13
Maldives,2/13/20,0,2020-02-13
US,2/13/20,13,2020-02-13
Malaysia,2/13/20,19,2020-02-13
Belarus,2/13/20,0,2020-02-13
Togo,2/13/20,0,2020-02-13
Haiti,2/13/20,0,2020-02-13
Sri Lanka,2/13/20,1,2020-02-13
Afghanistan,2/13/20,0,2020-02-13
Belgium,2/13/20,1,2020-02-13
Luxembourg,2/13/20,0,2020-02-13
Albania,2/13/20,0,2020-02-13
Sudan,2/13/20,0,2020-02-13
Cabo Verde,2/13/20,0,2020-02-13
Bangladesh,2/13/20,0,2020-02-13
Estonia,2/13/20,0,2020-02-13
Honduras,2/13/20,0,2020-02-13
Turkey,2/13/20,0,2020-02-13
Suriname,2/13/20,0,2020-02-13
Chile,2/13/20,0,2020-02-13
Eritrea,2/13/20,0,2020-02-13
MS Zaandam,2/13/20,0,2020-02-13
North Macedonia,2/13/20,0,2020-02-13
Madagascar,2/13/20,0,2020-02-13
Pakistan,2/13/20,0,2020-02-13
Saint Vincent and the Grenadines,2/13/20,0,2020-02-13
Holy See,2/13/20,0,2020-02-13
Western Sahara,2/13/20,0,2020-02-13
Guinea-Bissau,2/13/20,0,2020-02-13
Taiwan*,2/13/20,18,2020-02-13
Cuba,2/13/20,0,2020-02-13
Slovakia,2/13/20,0,2020-02-13
Panama,2/13/20,0,2020-02-13
Burundi,2/13/20,0,2020-02-13
Guatemala,2/13/20,0,2020-02-13
Ethiopia,2/13/20,0,2020-02-13
Singapore,2/13/20,58,2020-02-13
Lithuania,2/13/20,0,2020-02-13
Fiji,2/13/20,0,2020-02-13
Burma,2/13/20,0,2020-02-13
Russia,2/13/20,2,2020-02-13
Hungary,2/13/20,0,2020-02-13
Algeria,2/13/20,0,2020-02-13
Croatia,2/13/20,0,2020-02-13
Papua New Guinea,2/13/20,0,2020-02-13
Cyprus,2/13/20,0,2020-02-13
United Kingdom,2/13/20,9,2020-02-13
Bahrain,2/13/20,0,2020-02-13
Azerbaijan,2/13/20,0,2020-02-13
Bahamas,2/13/20,0,2020-02-13
Mexico,2/13/20,0,2020-02-13
"Korea, South",2/13/20,28,2020-02-13
Venezuela,2/13/20,0,2020-02-13
Philippines,2/13/20,3,2020-02-13
Spain,2/13/20,2,2020-02-13
Cameroon,2/13/20,0,2020-02-13
Syria,2/13/20,0,2020-02-13
Central African Republic,2/13/20,0,2020-02-13
Antigua and Barbuda,2/13/20,0,2020-02-13
Costa Rica,2/13/20,0,2020-02-13
Moldova,2/13/20,0,2020-02-13
Saudi Arabia,2/13/20,0,2020-02-13
Ecuador,2/13/20,0,2020-02-13
Ghana,2/13/20,0,2020-02-13
Uganda,2/13/20,0,2020-02-13
Ireland,2/13/20,0,2020-02-13
Qatar,2/13/20,0,2020-02-13
Bhutan,2/13/20,0,2020-02-13
Greece,2/13/20,0,2020-02-13
Mauritius,2/13/20,0,2020-02-13
Sao Tome and Principe,2/13/20,0,2020-02-13
Congo (Brazzaville),2/13/20,0,2020-02-13
Diamond Princess,2/13/20,175,2020-02-13
Kosovo,2/13/20,0,2020-02-13
Egypt,2/13/20,0,2020-02-13
Iraq,2/13/20,0,2020-02-13
Netherlands,2/13/20,0,2020-02-13
United Arab Emirates,2/13/20,8,2020-02-13
Seychelles,2/13/20,0,2020-02-13
Brazil,2/13/20,0,2020-02-13
Nigeria,2/13/20,0,2020-02-13
Nepal,2/13/20,1,2020-02-13
Gabon,2/13/20,0,2020-02-13
Kenya,2/13/20,0,2020-02-13
Iran,2/13/20,0,2020-02-13
Djibouti,2/13/20,0,2020-02-13
Trinidad and Tobago,2/13/20,0,2020-02-13
Dominican Republic,2/13/20,0,2020-02-13
Morocco,2/13/20,0,2020-02-13
Congo (Kinshasa),2/13/20,0,2020-02-13
Ukraine,2/13/20,0,2020-02-13
Poland,2/13/20,0,2020-02-13
Georgia,2/13/20,0,2020-02-13
Japan,2/13/20,28,2020-02-13
Armenia,2/13/20,0,2020-02-13
Bosnia and Herzegovina,2/13/20,0,2020-02-13
Montenegro,2/13/20,0,2020-02-13
Switzerland,2/13/20,0,2020-02-13
Canada,2/13/20,7,2020-02-13
Vietnam,2/13/20,16,2020-02-13
Senegal,2/13/20,0,2020-02-13
South Sudan,2/13/20,0,2020-02-13
Jordan,2/13/20,0,2020-02-13
Dominica,2/13/20,0,2020-02-13
Jamaica,2/13/20,0,2020-02-13
Australia,2/13/20,15,2020-02-13
Namibia,2/13/20,0,2020-02-13
Thailand,2/13/20,33,2020-02-13
Italy,2/13/20,3,2020-02-13
Monaco,2/13/20,0,2020-02-13
Gambia,2/13/20,0,2020-02-13
Botswana,2/13/20,0,2020-02-13
Mozambique,2/13/20,0,2020-02-13
Bolivia,2/13/20,0,2020-02-13
Serbia,2/13/20,0,2020-02-13
Portugal,2/13/20,0,2020-02-13
Kazakhstan,2/13/20,0,2020-02-13
Argentina,2/13/20,0,2020-02-13
Germany,2/13/20,16,2020-02-13
Mongolia,2/13/20,0,2020-02-13
Israel,2/13/20,0,2020-02-13
Angola,2/13/20,0,2020-02-13
Austria,2/13/20,0,2020-02-13
Zambia,2/13/20,0,2020-02-13
West Bank and Gaza,2/13/20,0,2020-02-13
Sierra Leone,2/13/20,0,2020-02-13
Nicaragua,2/13/20,0,2020-02-13
Indonesia,2/13/20,0,2020-02-13
El Salvador,2/13/20,0,2020-02-13
Cambodia,2/13/20,1,2020-02-13
Kyrgyzstan,2/13/20,0,2020-02-13
Denmark,2/13/20,0,2020-02-13
Cote d'Ivoire,2/13/20,0,2020-02-13
Laos,2/13/20,0,2020-02-13
Malta,2/13/20,0,2020-02-13
Grenada,2/13/20,0,2020-02-13
Tunisia,2/13/20,0,2020-02-13
Andorra,2/13/20,0,2020-02-13
Chad,2/13/20,0,2020-02-13
Belize,2/13/20,0,2020-02-13
Mali,2/13/20,0,2020-02-13
India,2/13/20,3,2020-02-13
Finland,2/13/20,1,2020-02-13
Niger,2/13/20,0,2020-02-13
Uzbekistan,2/13/20,0,2020-02-13
Bulgaria,2/13/20,0,2020-02-13
Iceland,2/13/20,0,2020-02-13
Latvia,2/13/20,0,2020-02-13
Zimbabwe,2/13/20,0,2020-02-13
Colombia,2/13/20,0,2020-02-13
Paraguay,2/13/20,0,2020-02-13
France,2/13/20,11,2020-02-13
Romania,2/13/20,0,2020-02-13
San Marino,2/13/20,0,2020-02-13
New Zealand,2/13/20,0,2020-02-13
Benin,2/13/20,0,2020-02-13
Brunei,2/13/20,0,2020-02-13
Sweden,2/13/20,1,2020-02-13
Peru,2/13/20,0,2020-02-13
South Africa,2/13/20,0,2020-02-13
Kuwait,2/13/20,0,2020-02-13
Mauritania,2/13/20,0,2020-02-13
Uruguay,2/13/20,0,2020-02-13
Timor-Leste,2/13/20,0,2020-02-13
Ireland,2/14/20,0,2020-02-14
Burundi,2/14/20,0,2020-02-14
"Korea, South",2/14/20,28,2020-02-14
Sao Tome and Principe,2/14/20,0,2020-02-14
Jordan,2/14/20,0,2020-02-14
Belarus,2/14/20,0,2020-02-14
Jamaica,2/14/20,0,2020-02-14
Finland,2/14/20,1,2020-02-14
Bolivia,2/14/20,0,2020-02-14
Brunei,2/14/20,0,2020-02-14
Belize,2/14/20,0,2020-02-14
Chad,2/14/20,0,2020-02-14
Lebanon,2/14/20,0,2020-02-14
Germany,2/14/20,16,2020-02-14
Brazil,2/14/20,0,2020-02-14
Kazakhstan,2/14/20,0,2020-02-14
Guinea-Bissau,2/14/20,0,2020-02-14
Kosovo,2/14/20,0,2020-02-14
Guatemala,2/14/20,0,2020-02-14
Gabon,2/14/20,0,2020-02-14
Cabo Verde,2/14/20,0,2020-02-14
Ukraine,2/14/20,0,2020-02-14
Guyana,2/14/20,0,2020-02-14
Senegal,2/14/20,0,2020-02-14
Benin,2/14/20,0,2020-02-14
Honduras,2/14/20,0,2020-02-14
Slovenia,2/14/20,0,2020-02-14
US,2/14/20,13,2020-02-14
Iran,2/14/20,0,2020-02-14
Latvia,2/14/20,0,2020-02-14
Togo,2/14/20,0,2020-02-14
Bosnia and Herzegovina,2/14/20,0,2020-02-14
Serbia,2/14/20,0,2020-02-14
Japan,2/14/20,29,2020-02-14
Greece,2/14/20,0,2020-02-14
Georgia,2/14/20,0,2020-02-14
Iceland,2/14/20,0,2020-02-14
Sri Lanka,2/14/20,1,2020-02-14
Eswatini,2/14/20,0,2020-02-14
Bulgaria,2/14/20,0,2020-02-14
Canada,2/14/20,7,2020-02-14
Lithuania,2/14/20,0,2020-02-14
Belgium,2/14/20,1,2020-02-14
South Sudan,2/14/20,0,2020-02-14
India,2/14/20,3,2020-02-14
Tunisia,2/14/20,0,2020-02-14
Turkey,2/14/20,0,2020-02-14
Ghana,2/14/20,0,2020-02-14
Uganda,2/14/20,0,2020-02-14
Libya,2/14/20,0,2020-02-14
Hungary,2/14/20,0,2020-02-14
Saint Vincent and the Grenadines,2/14/20,0,2020-02-14
United Arab Emirates,2/14/20,8,2020-02-14
Holy See,2/14/20,0,2020-02-14
Kuwait,2/14/20,0,2020-02-14
Cameroon,2/14/20,0,2020-02-14
Kyrgyzstan,2/14/20,0,2020-02-14
Saint Lucia,2/14/20,0,2020-02-14
Cambodia,2/14/20,1,2020-02-14
France,2/14/20,11,2020-02-14
Spain,2/14/20,2,2020-02-14
Bhutan,2/14/20,0,2020-02-14
Ethiopia,2/14/20,0,2020-02-14
Slovakia,2/14/20,0,2020-02-14
Indonesia,2/14/20,0,2020-02-14
Central African Republic,2/14/20,0,2020-02-14
Sierra Leone,2/14/20,0,2020-02-14
Chile,2/14/20,0,2020-02-14
Guinea,2/14/20,0,2020-02-14
Seychelles,2/14/20,0,2020-02-14
Burma,2/14/20,0,2020-02-14
Sudan,2/14/20,0,2020-02-14
Saudi Arabia,2/14/20,0,2020-02-14
Zimbabwe,2/14/20,0,2020-02-14
Singapore,2/14/20,67,2020-02-14
Botswana,2/14/20,0,2020-02-14
Italy,2/14/20,3,2020-02-14
United Kingdom,2/14/20,9,2020-02-14
Laos,2/14/20,0,2020-02-14
Grenada,2/14/20,0,2020-02-14
San Marino,2/14/20,0,2020-02-14
Somalia,2/14/20,0,2020-02-14
Israel,2/14/20,0,2020-02-14
Liechtenstein,2/14/20,0,2020-02-14
Trinidad and Tobago,2/14/20,0,2020-02-14
Iraq,2/14/20,0,2020-02-14
Fiji,2/14/20,0,2020-02-14
Haiti,2/14/20,0,2020-02-14
South Africa,2/14/20,0,2020-02-14
Liberia,2/14/20,0,2020-02-14
Kenya,2/14/20,0,2020-02-14
Burkina Faso,2/14/20,0,2020-02-14
Gambia,2/14/20,0,2020-02-14
Barbados,2/14/20,0,2020-02-14
Montenegro,2/14/20,0,2020-02-14
Uruguay,2/14/20,0,2020-02-14
Vietnam,2/14/20,16,2020-02-14
Eritrea,2/14/20,0,2020-02-14
Poland,2/14/20,0,2020-02-14
Dominica,2/14/20,0,2020-02-14
Morocco,2/14/20,0,2020-02-14
Argentina,2/14/20,0,2020-02-14
Mozambique,2/14/20,0,2020-02-14
Thailand,2/14/20,33,2020-02-14
Malawi,2/14/20,0,2020-02-14
Bahrain,2/14/20,0,2020-02-14
Namibia,2/14/20,0,2020-02-14
Djibouti,2/14/20,0,2020-02-14
Malaysia,2/14/20,19,2020-02-14
Antigua and Barbuda,2/14/20,0,2020-02-14
Philippines,2/14/20,3,2020-02-14
Rwanda,2/14/20,0,2020-02-14
Syria,2/14/20,0,2020-02-14
Nepal,2/14/20,1,2020-02-14
Netherlands,2/14/20,0,2020-02-14
Diamond Princess,2/14/20,218,2020-02-14
Angola,2/14/20,0,2020-02-14
Peru,2/14/20,0,2020-02-14
New Zealand,2/14/20,0,2020-02-14
West Bank and Gaza,2/14/20,0,2020-02-14
Madagascar,2/14/20,0,2020-02-14
Nicaragua,2/14/20,0,2020-02-14
Denmark,2/14/20,0,2020-02-14
Costa Rica,2/14/20,0,2020-02-14
Switzerland,2/14/20,0,2020-02-14
Armenia,2/14/20,0,2020-02-14
Congo (Kinshasa),2/14/20,0,2020-02-14
Mali,2/14/20,0,2020-02-14
Colombia,2/14/20,0,2020-02-14
Equatorial Guinea,2/14/20,0,2020-02-14
Malta,2/14/20,0,2020-02-14
Azerbaijan,2/14/20,0,2020-02-14
Bahamas,2/14/20,0,2020-02-14
El Salvador,2/14/20,0,2020-02-14
Timor-Leste,2/14/20,0,2020-02-14
Romania,2/14/20,0,2020-02-14
Mauritania,2/14/20,0,2020-02-14
Sweden,2/14/20,1,2020-02-14
Mauritius,2/14/20,0,2020-02-14
Egypt,2/14/20,1,2020-02-14
Congo (Brazzaville),2/14/20,0,2020-02-14
Maldives,2/14/20,0,2020-02-14
Austria,2/14/20,0,2020-02-14
Qatar,2/14/20,0,2020-02-14
Mexico,2/14/20,0,2020-02-14
Russia,2/14/20,2,2020-02-14
Venezuela,2/14/20,0,2020-02-14
Zambia,2/14/20,0,2020-02-14
Moldova,2/14/20,0,2020-02-14
Ecuador,2/14/20,0,2020-02-14
Australia,2/14/20,15,2020-02-14
Monaco,2/14/20,0,2020-02-14
Portugal,2/14/20,0,2020-02-14
Suriname,2/14/20,0,2020-02-14
Mongolia,2/14/20,0,2020-02-14
Dominican Republic,2/14/20,0,2020-02-14
Cote d'Ivoire,2/14/20,0,2020-02-14
Andorra,2/14/20,0,2020-02-14
Uzbekistan,2/14/20,0,2020-02-14
Papua New Guinea,2/14/20,0,2020-02-14
Cuba,2/14/20,0,2020-02-14
Czechia,2/14/20,0,2020-02-14
Luxembourg,2/14/20,0,2020-02-14
MS Zaandam,2/14/20,0,2020-02-14
Pakistan,2/14/20,0,2020-02-14
Bangladesh,2/14/20,0,2020-02-14
North Macedonia,2/14/20,0,2020-02-14
Panama,2/14/20,0,2020-02-14
Taiwan*,2/14/20,18,2020-02-14
Albania,2/14/20,0,2020-02-14
Saint Kitts and Nevis,2/14/20,0,2020-02-14
Western Sahara,2/14/20,0,2020-02-14
Croatia,2/14/20,0,2020-02-14
Norway,2/14/20,0,2020-02-14
Niger,2/14/20,0,2020-02-14
Cyprus,2/14/20,0,2020-02-14
Oman,2/14/20,0,2020-02-14
Nigeria,2/14/20,0,2020-02-14
Algeria,2/14/20,0,2020-02-14
Estonia,2/14/20,0,2020-02-14
Paraguay,2/14/20,0,2020-02-14
Tanzania,2/14/20,0,2020-02-14
China,2/14/20,66358,2020-02-14
Afghanistan,2/14/20,0,2020-02-14
Venezuela,2/15/20,0,2020-02-15
Spain,2/15/20,2,2020-02-15
Chad,2/15/20,0,2020-02-15
Bhutan,2/15/20,0,2020-02-15
Croatia,2/15/20,0,2020-02-15
Ecuador,2/15/20,0,2020-02-15
Holy See,2/15/20,0,2020-02-15
Laos,2/15/20,0,2020-02-15
Moldova,2/15/20,0,2020-02-15
Kenya,2/15/20,0,2020-02-15
Australia,2/15/20,15,2020-02-15
Belize,2/15/20,0,2020-02-15
Burma,2/15/20,0,2020-02-15
Albania,2/15/20,0,2020-02-15
Trinidad and Tobago,2/15/20,0,2020-02-15
Slovakia,2/15/20,0,2020-02-15
Monaco,2/15/20,0,2020-02-15
Gambia,2/15/20,0,2020-02-15
Saudi Arabia,2/15/20,0,2020-02-15
Portugal,2/15/20,0,2020-02-15
Kazakhstan,2/15/20,0,2020-02-15
Mali,2/15/20,0,2020-02-15
Norway,2/15/20,0,2020-02-15
Mongolia,2/15/20,0,2020-02-15
Finland,2/15/20,1,2020-02-15
Bolivia,2/15/20,0,2020-02-15
Jordan,2/15/20,0,2020-02-15
Dominican Republic,2/15/20,0,2020-02-15
Slovenia,2/15/20,0,2020-02-15
Central African Republic,2/15/20,0,2020-02-15
Afghanistan,2/15/20,0,2020-02-15
Mexico,2/15/20,0,2020-02-15
Malta,2/15/20,0,2020-02-15
Burundi,2/15/20,0,2020-02-15
Timor-Leste,2/15/20,0,2020-02-15
Guyana,2/15/20,0,2020-02-15
Romania,2/15/20,0,2020-02-15
Panama,2/15/20,0,2020-02-15
France,2/15/20,12,2020-02-15
United Arab Emirates,2/15/20,8,2020-02-15
Kuwait,2/15/20,0,2020-02-15
Mauritania,2/15/20,0,2020-02-15
Cuba,2/15/20,0,2020-02-15
Sweden,2/15/20,1,2020-02-15
Benin,2/15/20,0,2020-02-15
Guinea-Bissau,2/15/20,0,2020-02-15
Kyrgyzstan,2/15/20,0,2020-02-15
Mauritius,2/15/20,0,2020-02-15
Sao Tome and Principe,2/15/20,0,2020-02-15
Kosovo,2/15/20,0,2020-02-15
San Marino,2/15/20,0,2020-02-15
Oman,2/15/20,0,2020-02-15
Haiti,2/15/20,0,2020-02-15
"Korea, South",2/15/20,28,2020-02-15
Qatar,2/15/20,0,2020-02-15
Gabon,2/15/20,0,2020-02-15
El Salvador,2/15/20,0,2020-02-15
Azerbaijan,2/15/20,0,2020-02-15
Ukraine,2/15/20,0,2020-02-15
Congo (Brazzaville),2/15/20,0,2020-02-15
Pakistan,2/15/20,0,2020-02-15
Turkey,2/15/20,0,2020-02-15
Tanzania,2/15/20,0,2020-02-15
Egypt,2/15/20,1,2020-02-15
Austria,2/15/20,0,2020-02-15
Cyprus,2/15/20,0,2020-02-15
Niger,2/15/20,0,2020-02-15
Canada,2/15/20,7,2020-02-15
Greece,2/15/20,0,2020-02-15
US,2/15/20,13,2020-02-15
Diamond Princess,2/15/20,285,2020-02-15
Iraq,2/15/20,0,2020-02-15
South Africa,2/15/20,0,2020-02-15
Netherlands,2/15/20,0,2020-02-15
Seychelles,2/15/20,0,2020-02-15
Czechia,2/15/20,0,2020-02-15
Brazil,2/15/20,0,2020-02-15
Nepal,2/15/20,1,2020-02-15
Syria,2/15/20,0,2020-02-15
Guatemala,2/15/20,0,2020-02-15
Singapore,2/15/20,72,2020-02-15
Ireland,2/15/20,0,2020-02-15
Costa Rica,2/15/20,0,2020-02-15
Iran,2/15/20,0,2020-02-15
Angola,2/15/20,0,2020-02-15
Nigeria,2/15/20,0,2020-02-15
Peru,2/15/20,0,2020-02-15
India,2/15/20,3,2020-02-15
Andorra,2/15/20,0,2020-02-15
Tunisia,2/15/20,0,2020-02-15
Grenada,2/15/20,0,2020-02-15
Cote d'Ivoire,2/15/20,0,2020-02-15
Bulgaria,2/15/20,0,2020-02-15
Iceland,2/15/20,0,2020-02-15
Algeria,2/15/20,0,2020-02-15
