ts,location_name,woeid,trend_name,tweet_volume
2020-02-04 12:00:59.798 UTC,Salt Lake City,2487610,#MayorCheat,21295
2020-02-04 12:00:59.879 UTC,Washington,2514815,#MayorCheat,21295
2020-02-04 12:01:04.586 UTC,Cleveland,2381475,#MayorCheat,21295
2020-02-04 12:01:16.519 UTC,Dallas-Ft. Worth,2388929,#MayorCheat,21804
2020-02-04 12:01:16.630 UTC,Fresno,2407517,#MayorCheat,21295
2020-02-04 12:01:16.772 UTC,Greensboro,2414469,#MayorCheat,21295
2020-02-04 12:01:17.394 UTC,Baltimore,2358820,#MayorCheat,21295
2020-02-04 12:01:17.513 UTC,Cincinnati,2380358,#MayorCheat,21295
2020-02-04 12:01:37.529 UTC,Brisbane,1100661,#MayorCheat,21295
2020-02-04 12:01:38.665 UTC,Gomel,825978,#MayorCheat,21295
2020-02-04 12:01:39.061 UTC,Perth,1098081,#MayorCheat,21804
2020-02-04 12:01:39.625 UTC,Melbourne,1103816,#MayorCheat,21804
2020-02-04 12:01:41.995 UTC,Canberra,1100968,#MayorCheat,21804
2020-02-04 12:01:52.874 UTC,Worldwide,1,#MayorCheat,21295
2020-02-04 12:01:55.171 UTC,Colorado Springs,2383489,#MayorCheat,21295
2020-02-04 12:01:55.252 UTC,Phoenix,2471390,#MayorCheat,21295
2020-02-04 12:01:55.339 UTC,Richmond,2480894,#MayorCheat,21804
2020-02-04 12:01:55.540 UTC,Australia,23424748,#MayorCheat,21295
2020-02-04 12:02:16.028 UTC,Winnipeg,2972,#MayorCheat,21804
2020-02-04 12:02:16.112 UTC,Calgary,8775,#MayorCheat,21804
2020-02-04 12:02:17.098 UTC,Darwin,1101597,#MayorCheat,21295
2020-02-04 12:02:17.451 UTC,Adelaide,1099805,#MayorCheat,21295
2020-02-04 12:02:17.644 UTC,Sydney,1105779,#MayorCheat,21804
2020-02-04 12:02:17.938 UTC,Grodno,825848,#MayorCheat,21804
2020-02-04 13:00:06.300 UTC,Ottawa,3369,#mayorcheat,29817
2020-02-04 13:00:06.435 UTC,Middlesbrough,28869,#MayorCheat,29810
2020-02-04 13:00:06.546 UTC,London,44418,#MayorCheat,29810
2020-02-04 13:00:07.211 UTC,Toronto,4118,#mayorcheat,29817
2020-02-04 13:00:07.353 UTC,Coventry,17044,#MayorCheat,29810
2020-02-04 13:00:12.321 UTC,Dallas-Ft. Worth,2388929,#MayorCheat,29810
2020-02-04 13:00:12.348 UTC,Austin,2357536,#MayorCheat,30752
2020-02-04 13:00:12.438 UTC,Denver,2391279,#MayorCheat,29810
2020-02-04 13:00:12.468 UTC,Detroit,2391585,#MayorCheat,29810
2020-02-04 13:00:12.579 UTC,Las Vegas,2436704,#MayorCheat,29810
2020-02-04 13:00:12.585 UTC,Indianapolis,2427032,#MayorCheat,29810
2020-02-04 13:00:12.716 UTC,Los Angeles,2442047,#MayorCheat,29810
2020-02-04 13:00:12.722 UTC,Louisville,2442327,#MayorCheat,29810
2020-02-04 13:00:12.834 UTC,New York,2459115,#MayorCheat,29810
2020-02-04 13:00:14.047 UTC,Oklahoma City,2464592,#MayorCheat,29810
2020-02-04 13:00:14.155 UTC,Richmond,2480894,#MayorCheat,29810
2020-02-04 13:00:14.269 UTC,Sacramento,2486340,#MayorCheat,29810
2020-02-04 13:00:14.754 UTC,Phoenix,2471390,#MayorCheat,29810
2020-02-04 13:00:27.916 UTC,Raleigh,2478307,#MayorCheat,29810
2020-02-04 13:00:29.340 UTC,Minsk,834463,#MayorCheat,29810
2020-02-04 13:00:30.217 UTC,Grodno,825848,#MayorCheat,29810
2020-02-04 13:00:32.136 UTC,Edmonton,8676,#mayorcheat,29817
2020-02-04 13:00:32.379 UTC,Sydney,1105779,#MayorCheat,29810
2020-02-04 13:00:32.491 UTC,El Paso,2397816,#MayorCheat,29810
2020-02-04 13:00:32.628 UTC,New Haven,2458410,#MayorCheat,29810
2020-02-04 13:00:32.740 UTC,New Orleans,2458833,#MayorCheat,29810
2020-02-04 13:00:32.962 UTC,Portland,2475687,#MayorCheat,29810
2020-02-04 13:00:33.043 UTC,St. Louis,2486982,#MayorCheat,29810
2020-02-04 13:00:33.130 UTC,San Francisco,2487956,#MayorCheat,29810
2020-02-04 13:00:33.263 UTC,Tucson,2508428,#MayorCheat,29810
2020-02-04 13:00:33.370 UTC,Virginia Beach,2512636,#MayorCheat,29810
2020-02-04 13:00:33.952 UTC,Washington,2514815,#MayorCheat,29810
2020-02-04 13:00:40.464 UTC,Winnipeg,2972,#mayorcheat,30756
2020-02-04 13:00:40.561 UTC,Vancouver,9807,#mayorcheat,29817
2020-02-04 13:00:40.671 UTC,Blackpool,12903,#MayorCheat,30752
2020-02-04 13:00:40.794 UTC,Brighton,13911,#MayorCheat,29810
2020-02-04 13:00:40.810 UTC,Atlanta,2357024,#MayorCheat,29810
2020-02-04 13:00:40.895 UTC,Chicago,2379574,#MayorCheat,29810
2020-02-04 13:00:40.962 UTC,Manchester,28218,#MayorCheat,29810
2020-02-04 13:00:40.981 UTC,Cincinnati,2380358,#MayorCheat,29810
2020-02-04 13:00:41.091 UTC,Sheffield,34503,#MayorCheat,29810
2020-02-04 13:00:41.152 UTC,Cleveland,2381475,#MayorCheat,29810
2020-02-04 13:00:41.243 UTC,Fresno,2407517,#MayorCheat,29810
2020-02-04 13:00:41.371 UTC,Miami,2450022,#MayorCheat,29810
2020-02-04 13:00:41.967 UTC,Calgary,8775,#mayorcheat,29817
2020-02-04 13:00:42.083 UTC,Bristol,13963,#MayorCheat,30752
2020-02-04 13:00:42.223 UTC,Worldwide,1,#MayorCheat,29810
2020-02-04 13:00:42.313 UTC,Birmingham,12723,#MayorCheat,29810
2020-02-04 13:00:42.460 UTC,Derby,18114,#MayorCheat,29810
2020-02-04 13:00:42.566 UTC,Glasgow,21125,#MayorCheat,29810
2020-02-04 13:00:42.707 UTC,Leeds,26042,#MayorCheat,29810
2020-02-04 13:00:42.857 UTC,Leicester,26062,#MayorCheat,29810
2020-02-04 13:00:42.967 UTC,Nottingham,30720,#MayorCheat,29810
2020-02-04 13:00:43.107 UTC,Plymouth,32185,#MayorCheat,29810
2020-02-04 13:00:43.226 UTC,Belfast,44544,#MayorCheat,29810
2020-02-04 13:00:43.529 UTC,Cardiff,15127,#MayorCheat,29810
2020-02-04 13:00:48.872 UTC,Montreal,3534,#mayorcheat,29817
2020-02-04 13:00:49.378 UTC,Brest,824382,#MayorCheat,29810
2020-02-04 13:00:49.584 UTC,Perth,1098081,#MayorCheat,29810
2020-02-04 13:00:50.073 UTC,Gomel,825978,#MayorCheat,29810
2020-02-04 13:00:51.082 UTC,Long Beach,2441472,#MayorCheat,29810
2020-02-04 13:00:51.190 UTC,Greensboro,2414469,#MayorCheat,30752
2020-02-04 13:00:51.275 UTC,Omaha,2465512,#MayorCheat,30752
2020-02-04 13:00:56.584 UTC,United Kingdom,23424975,#MayorCheat,30752
2020-02-04 13:00:56.900 UTC,United States,23424977,#MayorCheat,30752
2020-02-04 13:00:57.109 UTC,Adelaide,1099805,#MayorCheat,29810
2020-02-04 13:00:57.182 UTC,Philadelphia,2471217,#MayorCheat,30752
2020-02-04 13:00:57.217 UTC,Brisbane,1100661,#MayorCheat,29810
2020-02-04 13:00:57.353 UTC,Melbourne,1103816,#MayorCheat,29810
2020-02-04 13:00:57.589 UTC,Australia,23424748,#MayorCheat,29810
2020-02-04 13:00:57.745 UTC,Canada,23424775,#mayorcheat,29817
2020-02-04 13:01:08.982 UTC,Jackson,2428184,#MayorCheat,29810
2020-02-04 13:01:09.096 UTC,Jacksonville,2428344,#MayorCheat,29810
2020-02-04 13:01:09.568 UTC,Tallahassee,2503713,#MayorCheat,30752
2020-02-04 13:01:09.664 UTC,Baton Rouge,2359991,#MayorCheat,30752
2020-02-04 13:01:09.816 UTC,Columbus,2383660,#MayorCheat,29810
2020-02-04 13:01:09.932 UTC,Mesa,2449808,#MayorCheat,29810
2020-02-04 13:01:11.029 UTC,Nashville,2457170,#MayorCheat,29810
2020-02-04 13:01:11.563 UTC,Colorado Springs,2383489,#MayorCheat,29810
2020-02-04 13:01:11.650 UTC,Houston,2424766,#MayorCheat,29810
2020-02-04 13:01:11.772 UTC,Honolulu,2423945,#MayorCheat,29810
2020-02-04 13:01:11.915 UTC,Orlando,2466256,#MayorCheat,29810
2020-02-04 13:01:12.003 UTC,San Jose,2488042,#MayorCheat,29810
2020-02-04 13:01:17.384 UTC,Edinburgh,19344,#MayorCheat,29810
2020-02-04 13:01:19.003 UTC,San Diego,2487889,#MayorCheat,30752
2020-02-04 13:01:19.169 UTC,Seattle,2490383,#MayorCheat,29810
2020-02-04 13:01:19.308 UTC,Tampa,2503863,#MayorCheat,29810
2020-02-04 13:01:19.899 UTC,Norfolk,2460389,#MayorCheat,29810
2020-02-04 13:01:20.564 UTC,Providence,2477058,#MayorCheat,29810
2020-02-04 13:01:20.679 UTC,Belarus,23424765,#MayorCheat,29810
2020-02-04 13:01:30.478 UTC,Bournemouth,13383,#MayorCheat,30752
2020-02-04 13:01:30.613 UTC,Liverpool,26734,#MayorCheat,29810
2020-02-04 13:01:30.886 UTC,Preston,32566,#MayorCheat,29810
2020-02-04 13:01:31.728 UTC,Canberra,1100968,#MayorCheat,30752
2020-02-04 13:01:31.871 UTC,Darwin,1101597,#MayorCheat,29810
2020-02-04 13:01:32.084 UTC,Newcastle,30079,#MayorCheat,29810
2020-02-04 13:01:32.129 UTC,Hull,25211,#MayorCheat,29810
2020-02-04 13:01:32.413 UTC,Portsmouth,32452,#MayorCheat,30752
2020-02-04 13:01:32.497 UTC,Swansea,36758,#MayorCheat,29810
2020-02-04 13:01:32.522 UTC,Stoke-on-Trent,36240,#MayorCheat,29810
2020-02-04 13:01:33.642 UTC,Milwaukee,2451822,#MayorCheat,29810
2020-02-04 13:01:33.751 UTC,Pittsburgh,2473224,#MayorCheat,29810
2020-02-04 13:01:33.792 UTC,Salt Lake City,2487610,#MayorCheat,30752
2020-02-04 13:01:33.861 UTC,San Antonio,2487796,#MayorCheat,29810
2020-02-04 13:01:33.908 UTC,Minneapolis,2452078,#MayorCheat,29810
2020-02-04 13:02:42.086 UTC,Quebec,3444,#mayorcheat,29817
2020-02-04 13:02:43.500 UTC,Albuquerque,2352824,#MayorCheat,30752
2020-02-04 13:02:43.616 UTC,Baltimore,2358820,#MayorCheat,30752
2020-02-04 13:02:43.734 UTC,Birmingham,2364559,#MayorCheat,30752
2020-02-04 13:02:43.845 UTC,Charlotte,2378426,#MayorCheat,30752
2020-02-04 13:02:43.957 UTC,Harrisburg,2418046,#MayorCheat,29810
2020-02-04 13:02:45.244 UTC,Kansas City,2430683,#MayorCheat,30752
2020-02-04 13:02:45.353 UTC,Memphis,2449323,#MayorCheat,30752
2020-02-04 14:00:44.307 UTC,Bristol,13963,#MayorCheat,41153
2020-02-04 14:00:45.434 UTC,Perth,1098081,#MayorCheat,41153
2020-02-04 14:00:47.762 UTC,Vancouver,9807,#MayorCheat,41153
2020-02-04 14:00:47.895 UTC,Birmingham,12723,#MayorCheat,42241
2020-02-04 14:00:48.006 UTC,Derby,18114,#MayorCheat,41153
2020-02-04 14:00:48.181 UTC,Manchester,28218,#MayorCheat,41153
2020-02-04 14:00:48.299 UTC,Newcastle,30079,#MayorCheat,41153
2020-02-04 14:00:48.611 UTC,Dallas-Ft. Worth,2388929,#MayorCheat,42241
2020-02-04 14:00:48.862 UTC,Louisville,2442327,#MayorCheat,41153
2020-02-04 14:00:48.980 UTC,Memphis,2449323,#MayorCheat,41153
2020-02-04 14:00:49.063 UTC,Richmond,2480894,#MayorCheat,41153
2020-02-04 14:00:49.150 UTC,St. Louis,2486982,#MayorCheat,42241
2020-02-04 14:00:49.685 UTC,Charlotte,2378426,#MayorCheat,41153
2020-02-04 14:00:49.830 UTC,Chicago,2379574,#MayorCheat,41153
2020-02-04 14:00:50.088 UTC,Fresno,2407517,#MayorCheat,41153
2020-02-04 14:00:50.210 UTC,New York,2459115,#MayorCheat,41153
2020-02-04 14:00:50.338 UTC,Orlando,2466256,#MayorCheat,42241
2020-02-04 14:00:50.461 UTC,San Diego,2487889,#MayorCheat,41153
2020-02-04 14:00:50.743 UTC,Omaha,2465512,#MayorCheat,41153
2020-02-04 14:00:50.860 UTC,Tallahassee,2503713,#MayorCheat,41153
2020-02-04 14:00:50.968 UTC,Tampa,2503863,#MayorCheat,41153
2020-02-04 14:00:51.077 UTC,Australia,23424748,#MayorCheat,41153
2020-02-04 14:00:51.216 UTC,Canada,23424775,#MayorCheat,41153
2020-02-04 14:00:51.391 UTC,Brisbane,1100661,#MayorCheat,41153
2020-02-04 14:00:51.533 UTC,Melbourne,1103816,#MayorCheat,41153
2020-02-04 14:00:51.617 UTC,Brest,824382,#MayorCheat,42241
2020-02-04 14:00:52.066 UTC,Darwin,1101597,#MayorCheat,41153
2020-02-04 14:00:54.010 UTC,Gomel,825978,#MayorCheat,41153
2020-02-04 14:00:57.427 UTC,Albuquerque,2352824,#MayorCheat,41153
2020-02-04 14:00:57.543 UTC,Austin,2357536,#MayorCheat,41153
2020-02-04 14:01:05.634 UTC,Montreal,3534,#MayorCheat,41153
2020-02-04 14:01:05.774 UTC,Edmonton,8676,#MayorCheat,41153
2020-02-04 14:01:05.961 UTC,Edinburgh,19344,#MayorCheat,41153
2020-02-04 14:01:06.047 UTC,Hull,25211,#MayorCheat,41153
2020-02-04 14:01:06.164 UTC,Leeds,26042,#MayorCheat,41153
2020-02-04 14:01:06.311 UTC,Toronto,4118,#MayorCheat,41153
2020-02-04 14:01:06.462 UTC,Brighton,13911,#MayorCheat,41153
2020-02-04 14:01:09.042 UTC,Grodno,825848,#MayorCheat,41153
2020-02-04 14:01:09.518 UTC,Virginia Beach,2512636,#MayorCheat,42241
2020-02-04 14:01:12.771 UTC,Baton Rouge,2359991,#MayorCheat,41153
2020-02-04 14:01:16.813 UTC,Denver,2391279,#MayorCheat,41153
2020-02-04 14:01:16.938 UTC,Detroit,2391585,#MayorCheat,42241
2020-02-04 14:01:17.047 UTC,El Paso,2397816,#MayorCheat,41153
2020-02-04 14:01:17.084 UTC,Phoenix,2471390,#MayorCheat,41153
2020-02-04 14:01:17.162 UTC,Columbus,2383660,#MayorCheat,41153
2020-02-04 14:01:17.273 UTC,Las Vegas,2436704,#MayorCheat,42241
2020-02-04 14:01:17.316 UTC,San Jose,2488042,#MayorCheat,42241
2020-02-04 14:01:17.411 UTC,Mesa,2449808,#MayorCheat,41153
2020-02-04 14:01:17.453 UTC,Seattle,2490383,#MayorCheat,41153
2020-02-04 14:01:17.526 UTC,Pittsburgh,2473224,#MayorCheat,41153
2020-02-04 14:01:17.591 UTC,Washington,2514815,#MayorCheat,42241
2020-02-04 14:01:17.870 UTC,New Orleans,2458833,#MayorCheat,41153
2020-02-04 14:01:17.993 UTC,Philadelphia,2471217,#MayorCheat,41153
2020-02-04 14:01:18.230 UTC,San Francisco,2487956,#MayorCheat,41153
2020-02-04 14:01:18.345 UTC,Tucson,2508428,#MayorCheat,41153
2020-02-04 14:01:18.508 UTC,Belarus,23424765,#MayorCheat,41153
2020-02-04 14:01:20.310 UTC,United Kingdom,23424975,#MayorCheat,41153
2020-02-04 14:01:20.503 UTC,Winnipeg,2972,#MayorCheat,41153
2020-02-04 14:01:20.637 UTC,Cardiff,15127,#MayorCheat,41153
2020-02-04 14:01:20.771 UTC,Leicester,26062,#MayorCheat,41153
2020-02-04 14:01:27.138 UTC,Glasgow,21125,#MayorCheat,41153
2020-02-04 14:01:27.248 UTC,Middlesbrough,28869,#MayorCheat,41153
2020-02-04 14:01:27.356 UTC,Portsmouth,32452,#MayorCheat,41153
2020-02-04 14:01:27.495 UTC,London,44418,#MayorCheat,41153
2020-02-04 14:01:30.619 UTC,Colorado Springs,2383489,#MayorCheat,41153
2020-02-04 14:01:30.941 UTC,Cincinnati,2380358,#mayorcheat,41161
2020-02-04 14:01:31.992 UTC,Kansas City,2430683,#MayorCheat,41153
2020-02-04 14:01:32.342 UTC,San Antonio,2487796,#MayorCheat,41153
2020-02-04 14:01:35.476 UTC,Blackpool,12903,#MayorCheat,41153
2020-02-04 14:01:35.623 UTC,Preston,32566,#MayorCheat,41153
2020-02-04 14:01:35.750 UTC,Sheffield,34503,#MayorCheat,42241
2020-02-04 14:01:35.859 UTC,Belfast,44544,#MayorCheat,41153
2020-02-04 14:01:36.854 UTC,Indianapolis,2427032,#MayorCheat,42241
2020-02-04 14:01:47.107 UTC,Liverpool,26734,#MayorCheat,41153
2020-02-04 14:01:49.309 UTC,Birmingham,2364559,#MayorCheat,41153
2020-02-04 14:01:49.390 UTC,Boston,2367105,#MayorCheat,41153
2020-02-04 14:01:49.531 UTC,Los Angeles,2442047,#MayorCheat,42241
2020-02-04 14:01:49.646 UTC,Milwaukee,2451822,#mayorcheat,41161
2020-02-04 14:01:49.756 UTC,Atlanta,2357024,#MayorCheat,41153
2020-02-04 14:01:52.113 UTC,Houston,2424766,#MayorCheat,42241
2020-02-04 14:01:52.198 UTC,Jacksonville,2428344,#MayorCheat,41153
2020-02-04 14:01:52.427 UTC,New Haven,2458410,#MayorCheat,42241
2020-02-04 14:01:52.565 UTC,Minneapolis,2452078,#MayorCheat,42241
2020-02-04 14:01:52.892 UTC,Raleigh,2478307,#MayorCheat,41153
2020-02-04 14:01:58.147 UTC,Sydney,1105779,#MayorCheat,42241
2020-02-04 14:01:58.676 UTC,Minsk,834463,#MayorCheat,42241
2020-02-04 14:01:59.117 UTC,Adelaide,1099805,#MayorCheat,41153
2020-02-04 14:01:59.258 UTC,Canberra,1100968,#MayorCheat,42241
2020-02-04 14:02:00.108 UTC,Harrisburg,2418046,#MayorCheat,42241
2020-02-04 14:02:00.218 UTC,Jackson,2428184,#MayorCheat,41153
2020-02-04 14:02:00.327 UTC,Long Beach,2441472,#MayorCheat,42241
2020-02-04 14:02:00.463 UTC,Miami,2450022,#MayorCheat,42241
2020-02-04 14:02:00.577 UTC,Oklahoma City,2464592,#MayorCheat,41153
2020-02-04 14:02:15.458 UTC,Quebec,3444,#MayorCheat,42241
2020-02-04 14:02:15.572 UTC,Calgary,8775,#MayorCheat,42241
2020-02-04 14:02:15.683 UTC,Bournemouth,13383,#MayorCheat,41153
2020-02-04 14:02:15.812 UTC,Coventry,17044,#MayorCheat,42241
2020-02-04 14:02:17.535 UTC,Baltimore,2358820,#MayorCheat,42241
2020-02-04 14:02:22.139 UTC,Stoke-on-Trent,36240,#MayorCheat,41153
2020-02-04 14:02:22.785 UTC,Nottingham,30720,#MayorCheat,41153
2020-02-04 14:02:22.878 UTC,Plymouth,32185,#MayorCheat,42241
2020-02-04 14:02:23.013 UTC,Swansea,36758,#MayorCheat,41153
2020-02-04 15:00:08.035 UTC,Birmingham,12723,#MayorCheat,53060
2020-02-04 15:00:08.151 UTC,Brighton,13911,#MayorCheat,53060
2020-02-04 15:00:08.292 UTC,Leeds,26042,#MayorCheat,53060
2020-02-04 15:00:12.112 UTC,Plymouth,32185,#MayorCheat,52060
2020-02-04 15:00:12.849 UTC,Bournemouth,13383,#MayorCheat,53060
2020-02-04 15:00:12.867 UTC,Nottingham,30720,#MayorCheat,53060
2020-02-04 15:00:12.991 UTC,Winnipeg,2972,#MayorCheat,53060
2020-02-04 15:00:13.142 UTC,Calgary,8775,#MayorCheat,52060
2020-02-04 15:00:13.326 UTC,Edinburgh,19344,#MayorCheat,53060
2020-02-04 15:00:13.451 UTC,Leicester,26062,#MayorCheat,53060
2020-02-04 15:00:13.604 UTC,Newcastle,30079,#MayorCheat,53060
2020-02-04 15:00:13.638 UTC,Birmingham,2364559,#MayorCheat,53060
2020-02-04 15:00:13.753 UTC,Stoke-on-Trent,36240,#MayorCheat,53060
2020-02-04 15:00:13.769 UTC,Cincinnati,2380358,#MayorCheat,53060
2020-02-04 15:00:13.905 UTC,El Paso,2397816,#MayorCheat,53060
2020-02-04 15:00:14.058 UTC,Jackson,2428184,#MayorCheat,53060
2020-02-04 15:00:14.146 UTC,Adelaide,1099805,#MayorCheat,53060
2020-02-04 15:00:14.225 UTC,Swansea,36758,#MayorCheat,53060
2020-02-04 15:00:15.383 UTC,Nashville,2457170,#MayorCheat,53060
2020-02-04 15:00:15.607 UTC,Baton Rouge,2359991,#MayorCheat,53060
2020-02-04 15:00:16.426 UTC,Albuquerque,2352824,#MayorCheat,53060
2020-02-04 15:00:16.572 UTC,Atlanta,2357024,#MayorCheat,53060
2020-02-04 15:00:16.696 UTC,Colorado Springs,2383489,#MayorCheat,52060
2020-02-04 15:00:16.848 UTC,Dallas-Ft. Worth,2388929,#MayorCheat,53060
2020-02-04 15:00:16.993 UTC,Greensboro,2414469,#MayorCheat,53060
2020-02-04 15:00:17.146 UTC,New Orleans,2458833,#MayorCheat,53060
2020-02-04 15:00:17.300 UTC,Norfolk,2460389,#MayorCheat,53060
2020-02-04 15:00:17.443 UTC,Philadelphia,2471217,#MayorCheat,53060
2020-02-04 15:00:27.258 UTC,Edmonton,8676,#MayorCheat,53060
2020-02-04 15:00:27.317 UTC,Milwaukee,2451822,#MayorCheat,53060
2020-02-04 15:00:27.341 UTC,Middlesbrough,28869,#MayorCheat,53060
2020-02-04 15:00:27.457 UTC,Belfast,44544,#MayorCheat,53060
2020-02-04 15:00:27.570 UTC,London,44418,#MayorCheat,53060
2020-02-04 15:00:31.145 UTC,Gomel,825978,#MayorCheat,53060
2020-02-04 15:00:36.173 UTC,Darwin,1101597,#MayorCheat,53060
2020-02-04 15:00:37.764 UTC,Fresno,2407517,#MayorCheat,53060
2020-02-04 15:00:37.905 UTC,Houston,2424766,#MayorCheat,53060
2020-02-04 15:00:38.046 UTC,Long Beach,2441472,#MayorCheat,53060
2020-02-04 15:00:38.443 UTC,Charlotte,2378426,#MayorCheat,53060
2020-02-04 15:00:38.588 UTC,Miami,2450022,#MayorCheat,54075
2020-02-04 15:00:38.709 UTC,New Haven,2458410,#MayorCheat,53060
2020-02-04 15:00:38.823 UTC,Sacramento,2486340,#MayorCheat,53060
2020-02-04 15:00:39.121 UTC,Baltimore,2358820,#MayorCheat,53060
2020-02-04 15:00:39.364 UTC,United Kingdom,23424975,#MayorCheat,53060
2020-02-04 15:00:39.617 UTC,Raleigh,2478307,#MayorCheat,53060
2020-02-04 15:00:39.725 UTC,Richmond,2480894,#MayorCheat,53060
2020-02-04 15:00:39.862 UTC,San Diego,2487889,#MayorCheat,53060
2020-02-04 15:00:40.045 UTC,Washington,2514815,#MayorCheat,53060
2020-02-04 15:00:40.160 UTC,Australia,23424748,#MayorCheat,53060
2020-02-04 15:00:41.402 UTC,Providence,2477058,#MayorCheat,53060
2020-02-04 15:00:42.082 UTC,United States,23424977,#MayorCheat,53060
2020-02-04 15:00:42.142 UTC,Preston,32566,#MayorCheat,53060
2020-02-04 15:00:52.421 UTC,Austin,2357536,#MayorCheat,53060
2020-02-04 15:00:52.560 UTC,Jacksonville,2428344,#MayorCheat,53060
2020-02-04 15:00:52.701 UTC,Kansas City,2430683,#MayorCheat,53060
2020-02-04 15:00:52.842 UTC,Omaha,2465512,#MayorCheat,54075
2020-02-04 15:00:52.950 UTC,Orlando,2466256,#MayorCheat,53060
2020-02-04 15:00:53.510 UTC,Honolulu,2423945,#MayorCheat,53060
2020-02-04 15:00:53.650 UTC,Los Angeles,2442047,#MayorCheat,53060
2020-02-04 15:00:53.789 UTC,Minneapolis,2452078,#MayorCheat,53060
2020-02-04 15:00:53.902 UTC,New York,2459115,#MayorCheat,53060
2020-02-04 15:00:54.037 UTC,St. Louis,2486982,#MayorCheat,53060
2020-02-04 15:00:54.147 UTC,San Jose,2488042,#MayorCheat,53060
2020-02-04 15:01:17.156 UTC,Worldwide,1,#MayorCheat,54075
2020-02-04 15:01:17.315 UTC,Quebec,3444,#MayorCheat,53060
2020-02-04 15:01:17.430 UTC,Montreal,3534,#MayorCheat,53060
2020-02-04 15:01:17.547 UTC,Hull,25211,#MayorCheat,53060
2020-02-04 15:01:17.684 UTC,Manchester,28218,#MayorCheat,53060
2020-02-04 15:01:17.808 UTC,Sheffield,34503,#MayorCheat,53060
2020-02-04 15:01:17.959 UTC,Cardiff,15127,#MayorCheat,53060
2020-02-04 15:01:18.079 UTC,Toronto,4118,#MayorCheat,53060
2020-02-04 15:01:18.217 UTC,Coventry,17044,#MayorCheat,53060
2020-02-04 15:01:19.825 UTC,Oklahoma City,2464592,#MayorCheat,53060
2020-02-04 15:01:20.586 UTC,Canberra,1100968,#MayorCheat,53060
2020-02-04 15:01:20.721 UTC,Sydney,1105779,#MayorCheat,53060
2020-02-04 15:01:21.504 UTC,Brest,824382,#MayorCheat,53060
2020-02-04 15:01:21.644 UTC,Minsk,834463,#MayorCheat,53060
2020-02-04 15:01:21.808 UTC,Grodno,825848,#MayorCheat,53060
2020-02-04 15:01:24.961 UTC,Cleveland,2381475,#MayorCheat,53060
2020-02-04 15:01:25.053 UTC,Columbus,2383660,#MayorCheat,53060
2020-02-04 15:01:25.205 UTC,Memphis,2449323,#MayorCheat,53060
2020-02-04 15:01:25.355 UTC,Mesa,2449808,#MayorCheat,53060
2020-02-04 15:01:25.640 UTC,Puerto Rico,23424935,#MayorCheat,53060
2020-02-04 15:01:32.136 UTC,Brisbane,1100661,#MayorCheat,53060
2020-02-04 15:01:32.810 UTC,Phoenix,2471390,#MayorCheat,53060
2020-02-04 15:01:32.925 UTC,Seattle,2490383,#MayorCheat,53060
2020-02-04 15:01:33.061 UTC,Tallahassee,2503713,#MayorCheat,54075
2020-02-04 15:01:33.202 UTC,Tucson,2508428,#MayorCheat,53060
2020-02-04 15:01:33.348 UTC,Virginia Beach,2512636,#MayorCheat,54075
2020-02-04 15:01:33.609 UTC,Canada,23424775,#MayorCheat,54075
2020-02-04 15:01:33.928 UTC,Detroit,2391585,#MayorCheat,53060
2020-02-04 15:01:34.065 UTC,Harrisburg,2418046,#MayorCheat,54075
2020-02-04 15:01:34.204 UTC,Indianapolis,2427032,#MayorCheat,53060
2020-02-04 15:01:34.344 UTC,Las Vegas,2436704,#MayorCheat,53060
2020-02-04 15:01:34.566 UTC,Salt Lake City,2487610,#MayorCheat,53060
2020-02-04 15:01:34.705 UTC,San Antonio,2487796,#MayorCheat,53060
2020-02-04 15:01:42.116 UTC,Bristol,13963,#MayorCheat,53060
2020-02-04 15:01:42.227 UTC,Derby,18114,#MayorCheat,54075
